Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag,Income Category,Risk Status,Experience Level,Age Group
231,9812058,72,1,single,rented,yes,Economist,Thrissur,Kerala,1,14,0,High,Safe,Experienced,Senior
232,9999180,22,0,single,rented,no,Drafter,Bhavnagar,Gujarat,0,11,0,High,Safe,Experienced,Young
233,1126863,43,1,single,rented,no,Mechanical_engineer,Vijayanagaram,Andhra_Pradesh,1,11,0,Low,Safe,Experienced,Adult
234,8774556,63,2,single,rented,no,Flight_attendant,Howrah,West_Bengal,2,12,0,High,Safe,Experienced,Senior
235,1882143,45,19,single,rented,yes,Magistrate,Farrukhabad,Uttar_Pradesh,4,14,1,Low,Risky,Experienced,Adult
236,7167762,49,14,single,rented,no,Firefighter,Bhopal,Madhya_Pradesh,12,14,1,High,Risky,Experienced,Adult
237,7743419,71,15,single,rented,no,Scientist,Nangloi_Jat,Delhi,14,14,1,High,Risky,Experienced,Senior
238,3562528,58,9,single,rented,no,Microbiologist,Madanapalle,Andhra_Pradesh,9,11,0,Medium,Safe,Experienced,Senior
239,5323322,77,13,single,rented,no,Civil_engineer,Bangalore,Karnataka,13,10,0,Medium,Safe,Experienced,Senior
240,5596467,26,17,single,rented,no,Mechanical_engineer,Parbhani,Maharashtra,4,13,0,Medium,Safe,Experienced,Young
241,9305585,69,8,single,rented,no,Official,Raiganj,West_Bengal,8,10,1,High,Risky,Experienced,Senior
242,4539480,46,3,single,rented,yes,Fashion_Designer,Eluru[25],Andhra_Pradesh,3,11,0,Medium,Safe,Experienced,Adult
243,9480069,64,2,single,rented,no,Chartered_Accountant,Thoothukudi,Tamil_Nadu,2,10,0,High,Safe,Experienced,Senior
244,9772105,29,12,single,rented,no,Aviator,Nagercoil,Tamil_Nadu,8,14,0,High,Safe,Experienced,Young
245,9507533,32,4,married,rented,no,Lawyer,Satna,Madhya_Pradesh,4,11,0,High,Safe,Experienced,Adult
246,2218280,34,9,single,rented,no,Psychologist,Gaya,Bihar,9,11,0,Low,Safe,Experienced,Adult
247,2252443,77,0,single,rented,no,Surgeon,Chandigarh_city,Chandigarh,0,11,0,Low,Safe,Experienced,Senior
248,4525338,23,1,single,rented,no,Graphic_Designer,Ongole,Andhra_Pradesh,1,12,0,Medium,Safe,Experienced,Young
249,9984878,51,18,single,rented,yes,Comedian,Jammu[16],Jammu_and_Kashmir,8,12,0,High,Safe,Experienced,Senior
250,2285062,38,2,single,rented,no,Dentist,Kakinada,Andhra_Pradesh,2,12,0,Low,Safe,Experienced,Adult
251,6715263,29,0,single,rented,no,Surveyor,Dewas,Madhya_Pradesh,0,11,1,Medium,Risky,Experienced,Young
252,2959223,43,2,single,rented,no,Analyst,Ambala,Haryana,2,12,0,Low,Safe,Experienced,Adult
253,2370396,69,4,married,rented,no,Comedian,Shivpuri,Madhya_Pradesh,4,10,0,Low,Safe,Experienced,Senior
254,3426695,73,4,single,rented,no,Firefighter,Unnao,Uttar_Pradesh,4,14,0,Medium,Safe,Experienced,Senior
255,1923950,50,12,single,rented,no,Geologist,Chandigarh_city,Chandigarh,3,14,0,Low,Safe,Experienced,Senior
256,2416807,70,10,single,rented,no,Firefighter,Bhalswa_Jahangir_Pur,Delhi,4,12,0,Low,Safe,Experienced,Senior
257,10310,70,20,single,rented,yes,Engineer,Baranagar,West_Bengal,7,14,0,Low,Safe,Experienced,Senior
258,2436026,50,4,single,rented,yes,Lawyer,Karimnagar,Telangana,4,10,0,Low,Safe,Experienced,Senior
259,5046084,62,7,married,rented,yes,Technician,Shivpuri,Madhya_Pradesh,6,14,0,Medium,Safe,Experienced,Senior
260,6415225,54,13,single,rented,no,Flight_attendant,Firozabad,Uttar_Pradesh,3,13,0,Medium,Safe,Experienced,Senior
261,1632386,43,20,single,rented,no,Army_officer,Gudivada,Andhra_Pradesh,11,14,1,Low,Risky,Experienced,Adult
262,6220011,57,19,single,owned,no,Engineer,Phusro,Jharkhand,14,14,0,Medium,Safe,Experienced,Senior
263,461499,68,2,married,rented,no,Official,Allahabad,Uttar_Pradesh[5],2,11,0,Low,Safe,Experienced,Senior
264,7579274,26,8,single,rented,no,Army_officer,Guna,Madhya_Pradesh,5,14,0,High,Safe,Experienced,Young
265,7291839,41,1,single,rented,yes,Surgeon,Thane,Maharashtra,1,12,1,High,Risky,Experienced,Adult
266,7583437,74,13,single,owned,yes,Web_designer,Etawah,Uttar_Pradesh,9,13,0,High,Safe,Experienced,Senior
267,9933885,65,12,single,rented,no,Comedian,Vasai-Virar,Maharashtra,4,11,0,High,Safe,Experienced,Senior
268,4187964,78,2,single,rented,yes,Dentist,Pallavaram,Tamil_Nadu,2,10,1,Medium,Risky,Experienced,Senior
269,5498131,61,15,single,rented,no,Industrial_Engineer,Amritsar,Punjab,7,13,0,Medium,Safe,Experienced,Senior
270,3308198,76,10,single,rented,yes,Economist,Morena,Madhya_Pradesh,4,14,0,Medium,Safe,Experienced,Senior
271,2452563,75,3,single,rented,no,Hotel_Manager,Kulti,West_Bengal,3,12,0,Low,Safe,Experienced,Senior
272,7877007,49,9,single,rented,no,Microbiologist,Amaravati,Andhra_Pradesh,9,10,0,High,Safe,Experienced,Adult
273,7525294,43,11,single,rented,yes,Magistrate,Siliguri,West_Bengal,4,14,0,High,Safe,Experienced,Adult
274,2062343,40,15,married,rented,yes,Aviator,Ballia,Uttar_Pradesh,14,11,0,Low,Safe,Experienced,Adult
275,6152756,49,3,married,rented,no,Psychologist,Surat,Gujarat,3,14,0,Medium,Safe,Experienced,Adult
276,6325118,21,13,single,rented,no,Librarian,Burhanpur,Madhya_Pradesh,11,12,1,Medium,Risky,Experienced,Young
277,9043312,71,10,single,owned,no,Physician,Phagwara,Punjab,3,14,0,High,Safe,Experienced,Senior
278,9344382,38,14,single,rented,yes,Secretary,Khandwa,Madhya_Pradesh,12,14,0,High,Safe,Experienced,Adult
279,9173731,47,3,single,rented,no,Petroleum_Engineer,Hapur,Uttar_Pradesh,3,12,0,High,Safe,Experienced,Adult
280,1996629,48,16,single,rented,no,Comedian,Farrukhabad,Uttar_Pradesh,9,14,0,Low,Safe,Experienced,Adult
281,2451457,31,9,married,rented,no,Politician,Bulandshahr,Uttar_Pradesh,9,12,0,Low,Safe,Experienced,Adult
282,4855342,24,0,single,rented,no,Lawyer,Ichalkaranji,Maharashtra,0,13,0,Medium,Safe,Experienced,Young
283,2955958,35,17,single,rented,yes,Computer_operator,Amravati,Maharashtra,7,11,1,Low,Risky,Experienced,Adult
284,6360265,31,18,single,rented,no,Scientist,Mumbai,Maharashtra,3,11,0,Medium,Safe,Experienced,Adult
285,2183371,23,20,single,owned,no,Police_officer,Jhansi,Uttar_Pradesh,3,13,0,Low,Safe,Experienced,Young
286,4718273,25,10,single,rented,no,Lawyer,Baranagar,West_Bengal,8,10,0,Medium,Safe,Experienced,Young
287,8459716,79,1,single,rented,no,Graphic_Designer,Mau,Uttar_Pradesh,1,14,0,High,Safe,Experienced,Senior
288,2101952,46,18,single,rented,yes,Technical_writer,Berhampore,West_Bengal,7,14,0,Low,Safe,Experienced,Adult
289,4531094,41,6,single,rented,no,Magistrate,Unnao,Uttar_Pradesh,6,13,0,Medium,Safe,Experienced,Adult
290,7362151,65,4,single,rented,no,Magistrate,Gurgaon,Haryana,3,11,0,High,Safe,Experienced,Senior
291,6272411,69,2,married,rented,no,Aviator,Bhatpara,West_Bengal,2,10,0,Medium,Safe,Experienced,Senior
292,7110369,35,7,single,rented,yes,Computer_hardware_engineer,Mangalore,Karnataka,3,11,0,High,Safe,Experienced,Adult
293,7352225,78,14,married,rented,no,Firefighter,Rajpur_Sonarpur,West_Bengal,6,14,0,High,Safe,Experienced,Senior
294,2442178,34,15,married,rented,no,Air_traffic_controller,Alwar,Rajasthan,10,13,0,Low,Safe,Experienced,Adult
295,6975092,73,9,single,rented,no,Architect,Kakinada,Andhra_Pradesh,9,13,0,Medium,Safe,Experienced,Senior
296,6947233,62,10,single,rented,no,Technical_writer,Bidar,Karnataka,10,12,0,Medium,Safe,Experienced,Senior
297,1818927,69,8,single,rented,no,Technical_writer,Mirzapur,Uttar_Pradesh,8,13,0,Low,Safe,Experienced,Senior
298,6197730,71,3,single,rented,no,Dentist,Mahbubnagar,Telangana,3,13,0,Medium,Safe,Experienced,Senior
299,568591,65,5,single,rented,no,Firefighter,Kanpur,Uttar_Pradesh,5,11,0,Low,Safe,Experienced,Senior
300,7167873,61,0,single,rented,yes,Designer,Ambala,Haryana,0,11,1,High,Risky,Experienced,Senior
301,2277429,42,18,single,rented,no,Analyst,Amaravati,Andhra_Pradesh,4,14,0,Low,Safe,Experienced,Adult
302,5697835,55,14,single,owned,no,Designer,Maheshtala,West_Bengal,6,14,0,Medium,Safe,Experienced,Senior
303,9127290,22,11,single,rented,no,Web_designer,Ghaziabad,Uttar_Pradesh,3,14,1,High,Risky,Experienced,Young
304,8433425,63,13,married,rented,no,Graphic_Designer,South_Dumdum,West_Bengal,6,10,0,High,Safe,Experienced,Senior
305,5419964,40,4,single,owned,yes,Computer_operator,Thoothukudi,Tamil_Nadu,4,13,0,Medium,Safe,Experienced,Adult
306,9510775,48,3,single,rented,no,Petroleum_Engineer,Jehanabad[38],Bihar,3,14,0,High,Safe,Experienced,Adult
307,908803,22,18,single,rented,no,Librarian,Morena,Madhya_Pradesh,3,14,0,Low,Safe,Experienced,Young
308,8010013,45,11,single,rented,no,Technical_writer,Hazaribagh,Jharkhand,7,14,0,High,Safe,Experienced,Adult
309,5468664,30,2,single,rented,no,Chartered_Accountant,Kanpur,Uttar_Pradesh,2,14,1,Medium,Risky,Experienced,Adult
310,6936269,46,9,single,rented,no,Firefighter,Eluru[25],Andhra_Pradesh,8,14,0,Medium,Safe,Experienced,Adult
311,6448514,30,6,single,rented,no,Magistrate,Bihar_Sharif,Bihar,6,10,0,Medium,Safe,Experienced,Adult
312,667848,58,10,single,rented,no,Comedian,Faridabad,Haryana,8,12,0,Low,Safe,Experienced,Senior
313,6787542,22,0,single,norent_noown,no,Hotel_Manager,Phusro,Jharkhand,0,12,1,Medium,Risky,Experienced,Young
314,9348360,48,12,single,rented,yes,Financial_Analyst,Lucknow,Uttar_Pradesh,12,10,0,High,Safe,Experienced,Adult
315,4543268,32,17,single,rented,no,Flight_attendant,Tenali,Andhra_Pradesh,3,13,0,Medium,Safe,Experienced,Adult
316,8143086,22,3,single,rented,no,Flight_attendant,Barasat,West_Bengal,3,11,1,High,Risky,Experienced,Young
317,5714288,44,0,single,rented,no,Chartered_Accountant,Bangalore,Karnataka,0,14,0,Medium,Safe,Experienced,Adult
318,4110066,43,0,single,rented,no,Designer,Amroha,Uttar_Pradesh,0,12,0,Medium,Safe,Experienced,Adult
319,6668606,45,2,single,rented,no,Designer,Giridih,Jharkhand,2,10,0,Medium,Safe,Experienced,Adult
320,2696703,57,14,single,rented,no,Chef,Begusarai,Bihar,14,12,0,Low,Safe,Experienced,Senior
321,8573668,57,15,single,rented,yes,Lawyer,Medininagar,Jharkhand,13,13,1,High,Risky,Experienced,Senior
322,7086647,24,4,married,rented,no,Engineer,Ambattur,Tamil_Nadu,4,14,0,High,Safe,Experienced,Young
323,3342757,21,18,single,rented,no,Surgeon,Amravati,Maharashtra,9,14,0,Medium,Safe,Experienced,Young
324,2663598,63,15,single,rented,no,Software_Developer,Rajahmundry[19][20],Andhra_Pradesh,11,12,0,Low,Safe,Experienced,Senior
325,1680177,33,18,single,owned,no,Industrial_Engineer,Sonipat,Haryana,6,11,1,Low,Risky,Experienced,Adult
326,854917,34,0,single,rented,no,Architect,Medininagar,Jharkhand,0,13,0,Low,Safe,Experienced,Adult
327,2485396,26,6,single,rented,no,Statistician,Gandhidham,Gujarat,6,14,0,Low,Safe,Experienced,Young
328,3261742,36,11,single,rented,no,Consultant,Bhusawal,Maharashtra,4,10,0,Medium,Safe,Experienced,Adult
329,6518572,76,17,single,owned,yes,Technology_specialist,Saharsa[29],Bihar,14,12,0,Medium,Safe,Experienced,Senior
330,4706227,76,6,single,rented,yes,Technical_writer,Haridwar,Uttarakhand,6,14,0,Medium,Safe,Experienced,Senior
331,2429683,43,20,single,rented,no,Financial_Analyst,Siliguri,West_Bengal,14,11,1,Low,Risky,Experienced,Adult
332,7020077,63,9,single,rented,no,Mechanical_engineer,Ongole,Andhra_Pradesh,9,13,1,High,Risky,Experienced,Senior
333,9815414,26,5,single,rented,no,Chartered_Accountant,New_Delhi,Delhi,5,14,1,High,Risky,Experienced,Young
334,2055989,25,18,single,rented,no,Scientist,Cuttack,Odisha,3,10,0,Low,Safe,Experienced,Young
335,8593443,49,12,single,rented,no,Chef,Jalna,Maharashtra,9,14,0,High,Safe,Experienced,Adult
336,67428,49,12,single,rented,no,Scientist,Vijayanagaram,Andhra_Pradesh,10,11,0,Low,Safe,Experienced,Adult
337,4356905,62,2,single,norent_noown,yes,Scientist,Meerut,Uttar_Pradesh,2,13,0,Medium,Safe,Experienced,Senior
338,4496096,55,17,single,rented,yes,Librarian,Bhilai,Chhattisgarh,13,13,1,Medium,Risky,Experienced,Senior
339,3419204,79,18,single,owned,no,Geologist,Kottayam,Kerala,3,12,0,Medium,Safe,Experienced,Senior
340,4445947,53,17,single,rented,no,Technology_specialist,Coimbatore,Tamil_Nadu,4,14,1,Medium,Risky,Experienced,Senior
341,2542814,55,10,single,rented,no,Consultant,Moradabad,Uttar_Pradesh,8,11,0,Low,Safe,Experienced,Senior
342,1670303,35,13,married,rented,no,Analyst,Berhampore,West_Bengal,5,14,0,Low,Safe,Experienced,Adult
343,661573,42,20,single,rented,yes,Analyst,Suryapet,Telangana,14,12,0,Low,Safe,Experienced,Adult
344,8867807,63,0,single,rented,yes,Scientist,Machilipatnam,Andhra_Pradesh,0,11,0,High,Safe,Experienced,Senior
345,2132506,79,11,single,owned,no,Financial_Analyst,Panihati,West_Bengal,11,13,0,Low,Safe,Experienced,Senior
346,8739174,28,5,single,rented,no,Secretary,Dhanbad,Jharkhand,5,12,0,High,Safe,Experienced,Young
347,2432816,37,4,single,rented,no,Graphic_Designer,Singrauli,Madhya_Pradesh,4,12,0,Low,Safe,Experienced,Adult
348,9446738,55,2,single,rented,no,Design_Engineer,Mira-Bhayandar,Maharashtra,2,10,0,High,Safe,Experienced,Senior
349,3148837,37,17,single,rented,yes,Psychologist,Bhagalpur,Bihar,13,13,0,Medium,Safe,Experienced,Adult
350,8378891,40,10,single,rented,no,Chemical_engineer,Pali,Rajasthan,9,12,0,High,Safe,Experienced,Adult
351,7660598,72,11,single,rented,no,Biomedical_Engineer,Navi_Mumbai,Maharashtra,11,13,1,High,Risky,Experienced,Senior
352,5331462,57,20,single,rented,yes,Artist,Mehsana,Gujarat,8,14,0,Medium,Safe,Experienced,Senior
353,4958467,76,2,single,rented,yes,Secretary,Singrauli,Madhya_Pradesh,2,11,0,Medium,Safe,Experienced,Senior
354,1576088,37,13,single,rented,yes,Chef,Tiruppur,Tamil_Nadu,7,12,1,Low,Risky,Experienced,Adult
355,7867670,60,19,single,rented,no,Biomedical_Engineer,Bhavnagar,Gujarat,12,13,0,High,Safe,Experienced,Senior
356,5531708,43,9,single,rented,yes,Technician,Imphal,Manipur,3,13,0,Medium,Safe,Experienced,Adult
357,8776228,37,15,single,rented,yes,Magistrate,Burhanpur,Madhya_Pradesh,14,11,1,High,Risky,Experienced,Adult
358,7702379,76,6,single,rented,no,Biomedical_Engineer,Vasai-Virar,Maharashtra,6,10,0,High,Safe,Experienced,Senior
359,3722050,73,12,single,rented,no,Mechanical_engineer,Kolkata,West_Bengal,11,13,0,Medium,Safe,Experienced,Senior
360,9910903,26,15,single,rented,yes,Consultant,Panihati,West_Bengal,3,11,0,High,Safe,Experienced,Young
361,6985683,77,13,single,rented,no,Physician,Kamarhati,West_Bengal,4,12,0,Medium,Safe,Experienced,Senior
362,6952653,40,6,single,rented,no,Fashion_Designer,Sambalpur,Odisha,6,14,0,Medium,Safe,Experienced,Adult
363,3991574,62,20,single,rented,no,Technical_writer,Jammu[16],Jammu_and_Kashmir,7,10,0,Medium,Safe,Experienced,Senior
364,7995914,71,0,single,rented,no,Petroleum_Engineer,Mangalore,Karnataka,0,10,0,High,Safe,Experienced,Senior
365,6785181,32,11,single,rented,no,Drafter,Ujjain,Madhya_Pradesh,11,11,1,Medium,Risky,Experienced,Adult
366,7455976,69,5,single,rented,yes,Fashion_Designer,Madhyamgram,West_Bengal,5,13,0,High,Safe,Experienced,Senior
367,6190329,21,13,single,rented,no,Geologist,Jabalpur,Madhya_Pradesh,13,11,0,Medium,Safe,Experienced,Young
368,1672431,45,8,single,rented,no,Drafter,Jalandhar,Punjab,8,14,0,Low,Safe,Experienced,Adult
369,7339398,55,11,single,rented,no,Dentist,Jamalpur[36],Bihar,10,11,0,High,Safe,Experienced,Senior
370,4523349,28,2,single,rented,yes,Technical_writer,Ahmedabad,Gujarat,2,12,0,Medium,Safe,Experienced,Young
371,8262466,46,4,single,rented,no,Chemical_engineer,Phagwara,Punjab,4,13,0,High,Safe,Experienced,Adult
372,5273396,30,13,single,rented,no,Physician,Proddatur,Andhra_Pradesh,4,11,0,Medium,Safe,Experienced,Adult
373,780090,55,9,single,norent_noown,no,Surveyor,Gorakhpur,Uttar_Pradesh,9,14,1,Low,Risky,Experienced,Senior
374,3128681,59,4,single,owned,no,Drafter,Ludhiana,Punjab,4,12,0,Medium,Safe,Experienced,Senior
375,3589662,42,18,single,rented,yes,Technical_writer,Bareilly,Uttar_Pradesh,13,13,0,Medium,Safe,Experienced,Adult
376,6121261,23,15,single,rented,no,Civil_servant,Thane,Maharashtra,5,14,0,Medium,Safe,Experienced,Young
377,5817501,61,2,single,norent_noown,no,Hotel_Manager,Gangtok,Sikkim,2,10,0,Medium,Safe,Experienced,Senior
378,9282569,77,10,single,rented,yes,Drafter,Anand,Gujarat,10,14,0,High,Safe,Experienced,Senior
379,4510338,53,17,single,rented,no,Biomedical_Engineer,Hospet,Karnataka,5,10,1,Medium,Risky,Experienced,Senior
380,3498735,38,3,single,rented,yes,Technician,New_Delhi,Delhi,3,14,0,Medium,Safe,Experienced,Adult
381,8802134,69,5,single,rented,yes,Politician,Chennai,Tamil_Nadu,5,10,0,High,Safe,Experienced,Senior
382,4594450,79,14,single,rented,no,Microbiologist,Shimla,Himachal_Pradesh,14,11,0,Medium,Safe,Experienced,Senior
383,2703840,48,17,single,norent_noown,no,Computer_operator,Dehradun,Uttarakhand,5,14,0,Low,Safe,Experienced,Adult
384,4804358,79,19,single,rented,no,Statistician,Bareilly,Uttar_Pradesh,13,14,0,Medium,Safe,Experienced,Senior
385,3983388,51,16,single,rented,no,Technical_writer,Hospet,Karnataka,5,14,0,Medium,Safe,Experienced,Senior
386,4406911,45,3,single,rented,yes,Psychologist,Danapur,Bihar,3,14,0,Medium,Safe,Experienced,Adult
387,6402349,68,7,single,rented,no,Technology_specialist,Kota[6],Rajasthan,7,10,0,Medium,Safe,Experienced,Senior
388,7922894,22,9,single,rented,yes,Computer_operator,Anantapuram[24],Andhra_Pradesh,8,11,0,High,Safe,Experienced,Young
389,1853560,73,8,single,rented,no,Drafter,Sambalpur,Odisha,8,11,0,Low,Safe,Experienced,Senior
390,8693161,53,5,married,rented,yes,Industrial_Engineer,Proddatur,Andhra_Pradesh,3,10,0,High,Safe,Experienced,Senior
391,3171323,21,17,single,rented,no,Industrial_Engineer,Shimla,Himachal_Pradesh,5,12,0,Medium,Safe,Experienced,Young
392,2704782,79,6,single,rented,no,Artist,Kakinada,Andhra_Pradesh,6,14,0,Low,Safe,Experienced,Senior
393,8190070,61,9,single,rented,yes,Mechanical_engineer,Bareilly,Uttar_Pradesh,3,12,0,High,Safe,Experienced,Senior
394,4131397,33,17,single,rented,yes,Lawyer,Pune,Maharashtra,13,12,0,Medium,Safe,Experienced,Adult
395,5881185,47,4,single,rented,no,Microbiologist,Satara,Maharashtra,4,13,0,Medium,Safe,Experienced,Adult
396,321358,78,17,single,rented,no,Dentist,Alwar,Rajasthan,9,13,1,Low,Risky,Experienced,Senior
397,1625328,49,19,single,rented,yes,Firefighter,Ballia,Uttar_Pradesh,9,12,0,Low,Safe,Experienced,Adult
398,2653315,76,8,married,rented,no,Secretary,Vasai-Virar,Maharashtra,8,12,0,Low,Safe,Experienced,Senior
399,8698268,46,19,single,rented,yes,Computer_operator,Morbi,Gujarat,6,12,1,High,Risky,Experienced,Adult
400,7497401,79,15,single,rented,yes,Comedian,Anand,Gujarat,4,10,0,High,Safe,Experienced,Senior
401,9454655,35,7,single,rented,no,Magistrate,Srikakulam,Andhra_Pradesh,7,14,0,High,Safe,Experienced,Adult
402,681770,28,5,single,rented,yes,Computer_operator,Agra,Uttar_Pradesh,5,14,0,Low,Safe,Experienced,Young
403,8927753,25,17,single,rented,yes,Comedian,Raipur,Chhattisgarh,13,13,1,High,Risky,Experienced,Young
404,6246061,59,6,single,rented,no,Artist,Jodhpur,Rajasthan,5,11,0,Medium,Safe,Experienced,Senior
405,4074914,40,16,married,rented,yes,Police_officer,Jamnagar,Gujarat,9,14,0,Medium,Safe,Experienced,Adult
406,4273001,62,14,single,norent_noown,yes,Politician,Darbhanga,Bihar,14,14,1,Medium,Risky,Experienced,Senior
407,1904060,72,8,single,rented,no,Computer_operator,Meerut,Uttar_Pradesh,8,14,0,Low,Safe,Experienced,Senior
408,4788890,62,5,married,rented,no,Police_officer,Ambattur,Tamil_Nadu,5,12,0,Medium,Safe,Experienced,Senior
409,5808564,65,16,married,norent_noown,no,Fashion_Designer,Ajmer,Rajasthan,14,10,0,Medium,Safe,Experienced,Senior
410,1509327,51,0,married,rented,yes,Biomedical_Engineer,Nizamabad,Telangana,0,11,0,Low,Safe,Experienced,Senior
411,8944435,51,2,single,rented,no,Mechanical_engineer,Belgaum,Karnataka,2,11,0,High,Safe,Experienced,Senior
412,527900,61,9,single,rented,yes,Economist,Meerut,Uttar_Pradesh,9,10,1,Low,Risky,Experienced,Senior
413,2530244,47,1,single,rented,no,Designer,Ambarnath,Maharashtra,1,13,0,Low,Safe,Experienced,Adult
414,7914034,23,2,single,rented,no,Chef,Gulbarga,Karnataka,2,10,1,High,Risky,Experienced,Young
415,8160444,30,19,single,rented,no,Aviator,Korba,Chhattisgarh,10,12,0,High,Safe,Experienced,Adult
416,8500708,28,3,single,rented,no,Statistician,Belgaum,Karnataka,3,12,0,High,Safe,Experienced,Young
417,1850597,55,12,single,norent_noown,no,Consultant,Nandyal,Andhra_Pradesh,12,10,0,Low,Safe,Experienced,Senior
418,9516861,67,0,single,rented,no,Engineer,Dehri[30],Bihar,0,13,0,High,Safe,Experienced,Senior
419,9800971,62,14,single,rented,no,Aviator,Jorhat,Assam,3,13,0,High,Safe,Experienced,Senior
420,9049657,25,12,single,rented,no,Geologist,Baranagar,West_Bengal,12,12,0,High,Safe,Experienced,Young
421,8510110,49,15,single,rented,no,Statistician,Ranchi,Jharkhand,13,14,0,High,Safe,Experienced,Adult
422,8230848,34,3,single,rented,no,Official,Serampore,West_Bengal,3,14,0,High,Safe,Experienced,Adult
423,5615027,23,14,single,rented,yes,Civil_engineer,Dehradun,Uttarakhand,14,14,0,Medium,Safe,Experienced,Young
